2019-06-30|카드지출|신한카드||6|28|||5200
2019-06-30|현금지출|||14|72|민찬||10000
2019-06-30|카드지출|우리카드||6|32|||39000
2019-06-30|카드지출|신한카드||10|53|통지||200
2019-06-30|카드지출|신한카드||8|43|||49500
2019-06-30|현금지출|||12|65|노래방||8000
2019-06-29|카드지출|우리카드||8|44|||9400
2019-06-29|카드지출|우리카드||13|70|||8000
2019-06-28|통장간이체|국민은행|대우 CMA|4|21|||300000
2019-06-28|카드지출|신한카드||6|28|||12560
2019-06-28|통장수입|국민은행||0|1|일자리안정자금||260000
2019-06-28|카드지출|우리카드||12|65|PC방||5000
2019-06-27|통장수입|대우 CMA||1|10||18,802,753원|4931
2019-06-27|카드지출|우리카드||6|31|||14500
2019-06-27|카드지출|우리카드||6|31|||1200
2019-06-27|카드지출|우리카드||6|28|||6500
2019-06-27|카드지출|신한카드||6|29|||7000
2019-06-27|카드지출|우리카드||6|29|||30600
2019-06-27|카드지출|우리카드||12|61|||14000
2019-06-26|통장간이체|국민은행|대우 CMA|4|21|||600000
2019-06-26|통장간이체|국민은행|대우 CMA|4|21|||1710000
2019-06-26|카드지출|우리카드||15|77|감기||6200
2019-06-26|카드지출|신한카드||15|77|||7800
2019-06-26|카드지출|우리카드||15|77|감기||1600
2019-06-26|통장수입|국민은행||2|17|국장 2유형||600000
2019-06-26|통장지출|국민은행||20|101|대원빌라||3500
2019-06-26|통장수입|국민은행||0|0|||1880380
2019-06-25|카드지출|우리카드||6|31|||4700
2019-06-25|카드결재|우리카드||4|24|||866210
2019-06-25|카드지출|신한카드||6|28|||2930
2019-06-25|카드지출|우리카드||6|32|||27000
2019-06-24|통장지출|국민은행||11|54|||100000
2019-06-24|카드지출|신한카드||6|28|||3850
2019-06-23|카드지출|신한카드||6|28|||7000
2019-06-23|카드지출|신한카드||6|28||100원 할인|53000
2019-06-23|현금지출|||16|85|||1000
2019-06-23|카드지출|신한카드||16|85|||4000
2019-06-22|카드지출|우리카드||6|31|||4360
2019-06-21|카드지출|우리카드||6|31|||7800
2019-06-21|통장지출|대우 CMA||11|56|엄마 적금||200000
2019-06-21|카드지출|우리카드||6|29|||16000
2019-06-21|카드지출|우리카드||6|30|치킨||17000
2019-06-21|카드지출|우리카드||20|102||(아빠)|3140
2019-06-20|통장지출|국민은행||9|47|||4400
2019-06-20|통장수입|대우 CMA||1|10||17,554,032원|7405
2019-06-20|카드지출|신한카드||6|28||840원 할인|24000
