2018-12-31|통장지출|국민은행||14|74|한마음||30000
2018-12-31|카드지출|우리카드||6|31|||7620
2018-12-30|카드지출|우리카드||6|31|||2700
2018-12-30|현금지출|||23|117|||5000
2018-12-30|카드지출|우리카드||6|30|피자||15900
2018-12-29|카드지출|우리카드||6|29|뼈해장국||14000
2018-12-29|현금지출|||13|66|||3000
2018-12-29|현금지출|||22|115|||8000
2018-12-29|현금지출|||6|33|||3000
2018-12-28|통장수입|대우 CMA||1|10||26,010,680원|31025
2018-12-28|통장간이체|국민은행|대우 CMA|4|21|||300000
2018-12-28|카드지출|우리카드||8|44|||4100
2018-12-28|카드지출|우리카드||6|31|||4500
2018-12-28|통장지출|국민은행||20|100|경주||55340
2018-12-28|통장수입|국민은행||2|17|경주집 보증금||100000
2018-12-28|카드지출|우리카드||6|29|||11500
2018-12-28|카드지출|신한카드||6|30|||3000
2018-12-28|카드지출|우리카드||6|30|||16000
2018-12-28|카드지출|우리카드||8|43|||56600
2018-12-28|통장수입|국민은행||0|5|일자리안정자금||390000
2018-12-27|통장간이체|국민은행|대우 CMA|4|21|||1440000
2018-12-27|카드지출|우리카드||8|44|||4200
2018-12-27|카드지출|신한카드||6|31|||1100
2018-12-27|카드지출|우리카드||6|29|||6500
2018-12-27|카드지출|신한카드||6|29|||7000
2018-12-27|카드지출|우리카드||6|30|||16000
2018-12-27|카드지출|우리카드||8|43|||47600
2018-12-27|통장수입|국민은행||0|0|||1883080
2018-12-26|통장간이체|대우 CMA|국민은행|4|21|||900000
2018-12-26|카드결재|우리카드||4|24|||869040
2018-12-26|현금지출|||7|42|파커 지퍼||15000
2018-12-26|카드지출|우리카드||6|30|바베큐||17000
2018-12-25|카드지출|우리카드||6|31|||2400
2018-12-25|통장수입|대우 CMA||0|4|||600000
2018-12-25|카드지출|우리카드||20|102|||59420
2018-12-24|통장지출|국민은행||11|54|||100000
2018-12-24|카드지출|신한카드||15|77|식도염||4400
2018-12-24|카드지출|신한카드||6|28|||22400
2018-12-24|카드지출|신한카드||15|78|식도염|600원 할인|27000
2018-12-24|카드지출|신한카드||6|33|||10950
2018-12-23|카드지출|신한카드||6|31|||4680
2018-12-23|카드지출|우리카드||6|29|||7000
2018-12-22|카드지출|우리카드||6|31|||1800
2018-12-22|카드지출|우리카드||6|31|아이스크림||13500
2018-12-22|카드지출|우리카드||12|62|타이틀||42820
2018-12-22|카드지출|우리카드||6|29|||2000
2018-12-22|카드지출|우리카드||6|30|족발||38000
2018-12-22|현금지출|||6|33|||1000
2018-12-21|카드지출|우리카드||6|29|||16000
2018-12-21|카드지출|우리카드||6|30|||3400
