2021-06-30|카드지출|우리카드||10|53|지출통지||300
2021-06-30|통장수입|대우 CMA||1|7|||300000
2021-06-30|통장지출|대우 CMA||14|74|||30000
2021-06-30|통장지출|대우 CMA||23|118|||20000
2021-06-30|통장지출|국민은행(민찬)||20|102|||3760
2021-06-30|통장지출|국민은행(민찬)||6|31|||3900
2021-06-30|카드지출|신한카드||8|43|||12500
2021-06-30|카드지출|신한카드||10|53|지출통지||200
2021-06-29|카드지출|우리카드||6|30|||15500
2021-06-28|통장수입|대우 CMA||1|10||4,226,313원|5705
2021-06-28|통장수입|국민은행||0|0|||1812240
2021-06-28|통장수입|국민은행||0|1|일자리 안정자금||50000
2021-06-28|통장간이체|국민은행|대우 CMA|4|21|||1850000
2021-06-28|카드지출|우리카드||6|30|||20000
2021-06-28|카드지출|우리카드||15|80|인후염||12900
2021-06-28|카드지출|우리카드||15|78|인후염||12300
2021-06-28|카드지출|우리카드||6|30|||18500
2021-06-28|카드지출|신한카드||15|81|치과||400000
2021-06-28|현금지출|||6|30|치킨||6000
2021-06-28|카드지출|신한카드||6|31|||2000
2021-06-28|카드지출|우리카드||6|31|||1900
2021-06-27|카드지출|신한카드||6|28|||15500
2021-06-27|카드지출|우리카드||6|31|||4500
2021-06-26|현금지출|||13|66|||2000
2021-06-26|카드지출|우리카드||6|29|||40000
2021-06-26|카드지출|우리카드||20|100|민찬||5540
2021-06-26|카드지출|신한카드||6|31|||2000
2021-06-25|카드결재|우리카드||4|24|||787928
2021-06-25|통장간이체|대우 CMA|대우 주식|4|21|||2000000
2021-06-25|통장지출|대우 CMA||19|98|||30000
2021-06-25|통장간이체|대우 CMA|대우 주식|4|21|||20000000
2021-06-25|카드지출|우리카드||20|102|||5680
2021-06-24|통장수입|대우 CMA||1|10|||70000
2021-06-24|카드지출|우리카드||6|29|||23000
2021-06-24|카드지출|우리카드||6|31|||5900
2021-06-24|카드지출|신한카드||15|77|오십견||3500
2021-06-24|카드지출|신한카드||15|78|오십견||4900
2021-06-24|카드지출|신한카드||19|99|민찬 여행||130471
2021-06-23|카드지출|우리카드||15|80|||500
2021-06-23|카드지출|우리카드||6|30|||21000
2021-06-23|카드지출|우리카드||6|28|||33250
2021-06-22|통장지출|대우 CMA||11|54|||100000
2021-06-22|카드지출|우리카드||6|28|||14500
2021-06-22|카드지출|우리카드||6|31|||7400
2021-06-22|카드지출|신한카드||6|33|||2500
2021-06-22|카드지출|신한카드||6|28|||6200
2021-06-21|현금지출|||23|117|||15000
2021-06-21|현금인출|대우 CMA||4|22|||500000
2021-06-21|카드지출|신한카드||6|28|||9000
2021-06-21|카드지출|우리카드||6|31|||2000
