2019-09-30|통장지출|국민은행||14|74|한마음||30000
2019-09-30|현금인출|새마을금고||4|22|||100000
2019-09-30|통장지출|대우 CMA||14|72|민찬||5000000
2019-09-30|카드지출|신한카드||10|53|지출통지 9월분||200
2019-09-30|카드지출|신한카드||8|43|||20750
2019-09-30|통장지출|국민은행||23|118|||20000
2019-09-29|통장간이체|대우 CMA|새마을금고|4|21|||100000
2019-09-29|카드지출|우리카드||6|28|||18170
2019-09-27|통장간이체|국민은행|대우 CMA|4|21|||20000
2019-09-27|통장간이체|국민은행|대우 CMA|4|21|||1800000
2019-09-27|통장수입|국민은행||0|1|일자리안정자금||130000
2019-09-27|통장수입|국민은행||0|0|||1860500
2019-09-25|카드결재|우리카드||4|24|||1763780
2019-09-24|통장간이체|국민은행|대우 CMA|4|21|||100000
2019-09-24|카드지출|우리카드||6|30|||2300
2019-09-23|통장지출|국민은행||11|54|||100000
2019-09-23|통장지출|대우 CMA||20|104|||12500
2019-09-23|통장지출|대우 CMA||11|56|||200000
2019-09-23|카드지출|우리카드||20|102|||1690
2019-09-21|카드지출|우리카드||6|28|||30710
2019-09-21|카드지출|신한카드||17|91|||189958
2019-09-21|통장수입|새마을금고||1|6|||3
2019-09-20|통장지출|국민은행||9|47|||4710
2019-09-20|카드지출|우리카드||16|82||16,900원 할인|0
2019-09-18|카드지출|우리카드||7|38|||10000
2019-09-18|통장간이체|대우 CMA|새마을금고 정기예금1|4|21|||15000000
2019-09-18|카드지출|우리카드||6|31|||2700
2019-09-18|통장수입|대우 CMA||2|17|민찬 집 보증금||3200000
2019-09-18|카드지출|우리카드||6|29|||27000
2019-09-17|현금입금|대우 CMA||4|23|||700000
2019-09-17|현금수입|||2|12|민찬||4000
2019-09-17|현금지출|||7|38|||8000
2019-09-17|카드지출|우리카드||15|77|피부과||16000
2019-09-17|카드지출|우리카드||15|77|민찬 정신과||16100
2019-09-17|카드지출|우리카드||6|29|||6600
